Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 19:29:58,"b'RT @FIFAcom: \xf0\x9f\x93\x85 #OnThisDay in 2002, \xf0\x9f\x87\xb8\xf0\x9f\x87\xb3@FootballSenegal reached the quarter-finals in their debut #WorldCup \xf0\x9f\xa4\xaf\n\nThey did so after a match desc\xe2\x80\xa6'",b'TundeGbedo',"['OnThisDay', 'WorldCup']",4004
2020-06-16 19:27:46,b'RT @hergunbirfutbol: Thierry Daniel Henry \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\n\n#Henry #Titi #France #Arsenal #Barcelona #Juventus #Monaco #WorldCup #EuropenCup #FIFA #UEFA\xe2\x80\xa6',b'TheX97703351',"['Henry', 'Titi', 'France', 'Arsenal', 'Barcelona', 'Juventus', 'Monaco', 'WorldCup', 'EuropenCup', 'FIFA', 'UEFA']",1
2020-06-16 19:27:32,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'frankjcv8',"['OnThisDay', 'WorldCup']",125
2020-06-16 19:27:16,b'RT @FIFAcom: \xf0\x9f\xa7\xa4 The only goalkeeper to win the Golden Ball award at a #WorldCup \xf0\x9f\x91\x8f\n\n\xf0\x9f\x8e\x82 Happy birthday @OliverKahn! \xf0\x9f\xa5\xb3\n\nhttps://t.co/1FoS3SPQKI',b'Obinnablesing',['WorldCup'],10137
2020-06-16 19:27:01,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'che_rochi',[],1382
2020-06-16 19:24:56,b'@FIFAcom  is imagining what if some of nowadays footballers were born in the 50s \xf0\x9f\x98\x86\n\nHere you are @MoSalah one. A vi\xe2\x80\xa6 https://t.co/I5BDtmMHie',b'MagedMorsy',[],679
2020-06-16 19:24:19,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'nlptrena',"['OnThisDay', 'WorldCup']",167
2020-06-16 19:24:13,"b'RT @ftblsm: #OnThisDayInFootball in 1986 at the Estadio Azteca in Mexico City, Mexico beat Bulgaria 2-0 in the Second Round match at the 19\xe2\x80\xa6'",b'McTagle9',['OnThisDayInFootball'],1063
2020-06-16 19:24:08,b'RT @CarryOnJoan: Who are you going to vote for in Group G of the #WorldCup of #CarryOnUnSungHeroes?\n\nTricky one this - think carefully! Top\xe2\x80\xa6',b'TarquinTheDuck',"['WorldCup', 'CarryOnUnSungHeroes']",59
2020-06-16 19:24:05,"b""RT @3retro_: You don't start a #WorldCup campaign better than this!\n\nAfter just 27 seconds @England captain @bryanrobson led by example, sc\xe2\x80\xa6""",b'Redvinny',['WorldCup'],57
2020-06-16 19:23:51,b'RT @CarryOnJoan: Going through to the knockout stages of the #WorldCup of #CarryOnUnsungHeroes from Group F are:\n\nCarol Hawkins with 60% of\xe2\x80\xa6',b'TarquinTheDuck',"['WorldCup', 'CarryOnUnsungHeroes']",59
2020-06-16 19:23:50,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'nellalavezzari',"['OnThisDay', 'WorldCup']",286
2020-06-16 19:22:52,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'ilmpss',[],546
2020-06-16 19:22:06,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'WWWdotAR',"['OnThisDay', 'WorldCup']",404
2020-06-16 19:22:00,"b'RT @CGTNOfficial: ""Football will return"": Qatar virtually unveils #WorldCup venue \xe2\x9a\xbd\xef\xb8\x8f https://t.co/wilxrBk3R6'",b'DEXTHEMUSICMAN',['WorldCup'],901
2020-06-16 19:21:20,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'MrUkraider',[],289
2020-06-16 19:20:47,b'RT @FIFAWorldCup: \xf0\x9f\x94\x99 How might today\xe2\x80\x99s #WorldCup stars look if they played 50 years ago?\n\nWe\xe2\x80\x99ve got some guesses... \xf0\x9f\x98\x84\n\nIntroducing first: @A\xe2\x80\xa6',b'syfelagiby',['WorldCup'],38
2020-06-16 19:20:06,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'niibarrymore',"['OnThisDay', 'WorldCup']",314
2020-06-16 19:18:37,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'ogushey',"['OnThisDay', 'WorldCup']",2517
2020-06-16 19:17:43,"b""RT @premierleague: Granit Xhaka's left foot \xf0\x9f\x91\x8c\n\n@Arsenal fans get to admire it week-in, week-out\n\n#SRBSUI #SUI #WorldCup https://t.co/rxEHbK\xe2\x80\xa6""",b'afcdyIan',"['SRBSUI', 'SUI', 'WorldCup']",3836
2020-06-16 19:15:34,b'RT @Trivia_WorldCup: #OnThisDay in #Spain1982 Algeria \xf0\x9f\x87\xa9\xf0\x9f\x87\xbf shocked the world and beat #WestGermany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xc2\xa0 2-1 with an impressive performance in\xe2\x80\xa6',b'FootballKuli',"['OnThisDay', 'Spain1982', 'WestGermany']",1250
2020-06-16 19:15:31,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'Lwazi_Ntanga',"['OnThisDay', 'WorldCup']",906
2020-06-16 19:15:23,"b""RT @cricketnews_com: .@thebharatarmy  's Rakesh Patel with a super story from the 2011 World Cup final on EPISODE 4 of 'The https://t.co/0j\xe2\x80\xa6""",b'circuiteswar',[],175
