Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 18:19:52,"b'RT @cricbuzz: Punctual - Always\nGives a compliment - Never\xc2\xa0\nShare food - Never\nWatch the latest episode of #SpicyPitch to know @Karun126, t\xe2\x80\xa6'",b'willowtv',['SpicyPitch'],4059
2020-06-16 18:19:34,"b'RT @cricbuzz: Up Next on #CricbuzzInConversation, India\xe2\x80\x99s premier spinner @ashwinravi99 opens up on the various aspects of his life with #T\xe2\x80\xa6'",b'willowtv',['CricbuzzInConversation'],4059
2020-06-16 18:19:05,"b""RT @khurafatijaat: Dear Pseudo Bhakts, Calm the fu\xc2\xa2k down !!\nTheir's a fine difference between being a Nationalist and being a Patriot. And\xe2\x80\xa6""",b'moanyavar',[],287
2020-06-16 18:18:47,"b""RT @cricbuzz: Why did he want to impress #MSDhoni? \xf0\x9f\xa4\x94\n\nWhy is #CSK more than a team? \xf0\x9f\x92\x9b\n\nHow's it playing under #ViratKohli?\xc2\xa0\xf0\x9f\x8f\x8f\n\nHear it all f\xe2\x80\xa6""",b'willowtv',"['MSDhoni', 'CSK', 'ViratKohli']",4059
2020-06-16 18:18:33,b'RT @cricbuzz: #ICYMI: #MohammadHafeez believes #TeamIndia played with zero intention of winning their #CWC19 match against England\n\n#ViratK\xe2\x80\xa6',b'willowtv',"['ICYMI', 'MohammadHafeez', 'TeamIndia', 'CWC19']",4059
2020-06-16 18:17:21,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'Raman60605343',['TeamIndia'],5
2020-06-16 18:17:04,"b""RT @wardhan_IPS: #RIP_Bravehearts !! Om Shanti \xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2 As of now We don't know exactly Who are you, and How many are you ! But still Thankyo\xe2\x80\xa6""",b'Jasleen_IPS',['RIP_Bravehearts'],773
2020-06-16 18:14:31,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'AyushTiwari45_',['TeamIndia'],61
2020-06-16 18:11:05,b'RT @ICC: \xf0\x9f\x94\xb9 A name that changed the face of Indian cricket\n\xf0\x9f\x94\xb9 A name inspiring millions across the globe\n\xf0\x9f\x94\xb9 A name with an undeniable legacy\xe2\x80\xa6',b'Satyaji82221580',[],4
2020-06-16 18:10:49,b'RT @meghanath9999: craze wise ?????\n\nme virat \xf0\x9f\x98\x8d\n\nLike : Virat Kohli\nRETWEET : MS.Dhoni\nComment:Rohit Sharma\n\n#TeamIndia https://t.co/9b2G4u\xe2\x80\xa6',b'dnraju9999',['TeamIndia'],66
2020-06-16 18:10:28,"b'RT @100MasterBlastr: England thought they will be able to draw or win the match, but #TeamIndia &amp; @sachin_rt had other plans! #SachWin http\xe2\x80\xa6'",b'shankykolguy',"['TeamIndia', 'SachWin']",14
2020-06-16 18:07:16,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'NSandhar',['TeamIndia'],0
2020-06-16 18:06:32,"b""RT @khurafatijaat: Dear Pseudo Bhakts, Calm the fu\xc2\xa2k down !!\nTheir's a fine difference between being a Nationalist and being a Patriot. And\xe2\x80\xa6""",b'Gaitondde',[],1322
